Promedio Temperatura,Promedio Humedad,Promedio CO2,Promedio TVCO,Suma de Pesos,Nivel de Alerta General
31.06988534780563,71.82704893071067,2064,1593,0.5230723662234875,Alto
23.7488208368224,46.49002021750375,1800,724,0.5502088842758198,Alto
22.5544604490723,80.71370636917229,2084,626,0.7609786177113429,Muy Alto
33.16891592016051,53.77756425851337,2594,211,0.3434474788399521,Medio
24.430295922454214,67.56966472988634,1427,1742,0.6580596823047473,Muy Alto
28.932280370552284,77.99157103839018,460,1011,0.48637428527275134,Alto
33.882335894544894,40.0924437717735,510,2391,0.2340091238512995,Medio
23.171512626268935,47.25017007835017,2046,296,0.5647525322678538,Alto
22.999491172735407,53.00273819712815,1836,2060,0.6689708586499755,Muy Alto
35.63519219812457,54.69643749150211,2342,637,0.28316234196691453,Medio
23.190801918923604,57.7419532861156,2364,1768,0.7047936835829328,Muy Alto
30.567890307221575,65.64356834901639,1002,1686,0.4466757908939998,Alto
20.71459359781236,48.52655423510283,2033,1506,0.6975310076119816,Muy Alto
30.368688981538384,82.22637679748476,2315,1091,0.584137779465938,Alto
36.117138972986226,60.50264270274681,806,280,0.18576514112054196,Bajo
31.761625469546196,45.62648572618993,1004,415,0.25600340782069686,Medio
20.166123563554198,82.87139769513017,1503,1148,0.8280730843367234,Muy Alto
22.3401945457371,70.09772975715659,2217,2170,0.7983684061583358,Muy Alto
21.871011777849077,52.12958121718905,2794,757,0.693052498920434,Muy Alto
23.046250224691004,78.82350559410006,711,351,0.6403275173400428,Muy Alto
22.75315288868908,54.085200303966175,1163,1903,0.632170726049898,Muy Alto
21.55801974767093,37.261810317318194,1135,137,0.4986723129373057,Alto
34.012381045529686,54.301111040745454,1160,1703,0.30551486365573544,Medio
25.111843480587567,35.16182937549455,1596,531,0.4355303768446072,Alto
28.719052688714726,39.64278311210363,868,873,0.32680434184497575,Medio
22.550268959774865,35.547775486694064,2569,937,0.5890746512547055,Alto
21.27148019411617,41.199995139675636,1847,1693,0.6441695132709638,Muy Alto
33.78946263714719,67.72940980952013,499,1325,0.31744394149384836,Medio
23.73690151080968,64.78369392309094,2637,1150,0.710310756045984,Muy Alto
21.901229281664445,61.88808429774378,2295,364,0.6894684212916763,Muy Alto
36.43565426718787,36.320901182083794,2837,676,0.2046920241932225,Medio
24.043663418019925,59.03722742854947,2268,940,0.641278511890321,Muy Alto
31.64743465659741,38.06142489820585,2276,2432,0.39800825011243857,Alto
32.54436308821832,57.71269104332113,1153,2123,0.38306959723200334,Medio
31.41716870718863,48.05132131797539,1934,1581,0.3905672258880147,Alto
32.95828073007227,81.2456758361491,2811,1690,0.5655876071101177,Alto
36.60613020581192,42.24107947182642,706,350,0.0815089801784935,Bajo
25.39148026573629,54.96133070626083,1630,1439,0.5683486640498057,Alto
35.094520956465836,55.015728540480296,816,1688,0.25650125822350534,Medio
32.189487177613984,51.13725492225756,2832,815,0.4020666064851564,Alto
35.33805497674894,50.376926215947066,1566,717,0.22690459852924544,Medio
36.494485619262676,64.49066532412346,1679,1287,0.29631223308430343,Medio
32.359911437356246,50.82973018242699,2792,822,0.3936529701738261,Alto
21.835530704722235,60.658176757802615,2939,2229,0.8145706529738022,Muy Alto
28.191500913817478,67.51611900993619,2385,1736,0.6102697798349287,Alto
33.47002565666767,61.86873749502388,2486,100,0.3618090345570817,Medio
36.16983234408197,68.80108636630895,1516,2003,0.3505061655670093,Medio
30.586451837679732,41.619942386623535,781,1677,0.31680629600275434,Medio
21.127089062677786,76.2474454331438,2214,2188,0.862818816128369,Muy Alto
24.031655081587484,37.49509534619071,1939,1053,0.5233931829598787,Alto
21.44455301585914,56.105229544978776,2030,2497,0.7606814148522736,Muy Alto
21.84409111698055,48.31452243662534,1770,231,0.5872369449358077,Alto
24.382157182921496,61.7595975450387,2194,2453,0.7128585712866377,Muy Alto
23.51961274249761,69.71284297949924,1957,1418,0.7111237299523426,Muy Alto
25.156910521910024,43.347322177819855,1231,72,0.4290547226674785,Alto
28.714065091982267,78.89042835138278,1012,2261,0.5908194037157354,Alto
20.334492995620298,60.8620913289242,1797,346,0.6972707610364349,Muy Alto
30.701779204268234,60.64618392312967,1084,166,0.35099410710869755,Medio
27.485740879875344,48.16339197364552,1298,1642,0.46589972450326256,Alto
34.91319029434145,58.752225827048385,1934,1789,0.353204369776662,Medio
30.606709004902626,56.25550735232493,1620,2143,0.46048380999436156,Alto
27.90063532706712,78.97149042532241,2810,1450,0.6858940841732271,Muy Alto
34.01159141136059,62.58250266518278,2189,285,0.3405469159291213,Medio
22.963314079165826,59.994097036269125,1770,1091,0.6529773134935725,Muy Alto
27.634633197207535,51.69841241381431,1881,2244,0.5434367273212634,Alto
23.001837796376787,58.633200352712,2634,266,0.6589265116957725,Muy Alto
26.97986371209622,56.904676804930006,1824,2147,0.5787507130823047,Alto
32.17614463630058,70.05298748698551,433,769,0.3434000841433422,Medio
36.19870651482618,57.72159694374011,2226,315,0.25917765332762066,Medio
31.280742753165,79.95915573507871,1908,1776,0.5553368580272484,Alto
27.406291715144057,69.4252935862911,1606,1374,0.5762899689313967,Alto
21.666727733035827,70.74310807611343,2378,1171,0.7824374479321157,Muy Alto
21.29454826921242,74.07063838768947,961,1238,0.7249341900532827,Muy Alto
35.5660080700215,36.866237227298626,1499,515,0.14179789182707783,Bajo
29.501759593995786,56.21349901540222,1936,1069,0.4593748954253619,Alto
34.35623316748525,73.12080977043568,2359,1629,0.45637326714647153,Alto
36.14913454535045,61.70512746718936,1011,1991,0.28537704820908444,Medio
32.726644069374245,44.14489921622788,2464,1739,0.37504236242388794,Medio
30.393105079137065,41.58785487785217,1510,704,0.32026901701633614,Medio
36.66456928973042,40.33758731899629,2083,2390,0.2533806346609657,Medio
33.890602372443816,80.14136559670229,2124,428,0.43110961909924156,Alto
20.268750549225416,71.49927175870225,1772,1342,0.7964550228708812,Muy Alto
35.71514826332086,44.32776506543649,452,1262,0.14482743899680017,Bajo
21.608385510090134,38.49004243230341,1007,1074,0.5402448118969458,Alto
36.79027292977783,76.02376541144906,1018,663,0.2726905487178802,Medio
29.63888926565148,68.10432237635534,1766,1941,0.5439734124849436,Alto
22.907927401618295,78.33553815426293,929,242,0.6500742438368504,Muy Alto
27.824860860248368,45.30739238969845,2048,1725,0.4927536202671597,Alto
33.876231492418654,79.86515108666532,1428,244,0.37852678624453473,Medio
25.71051774576433,42.13466018907431,2676,1603,0.5700137592533964,Alto
35.54423922491925,40.523545195062916,2363,2047,0.28667285058564074,Medio
29.77571437480615,57.16121745843556,2851,732,0.4963204424484981,Alto
23.80468023750136,67.19998026629507,606,2498,0.6597145628256893,Muy Alto
23.66618756914073,38.39820751527565,723,1623,0.49057643484509605,Alto
23.58794315123752,70.56216616161444,2048,1759,0.7352391520385451,Muy Alto
32.86067218571604,53.46727145387762,2863,140,0.3638072720335081,Medio
24.368090675346316,51.70735248475132,1070,708,0.5120757362066207,Alto
36.812668917862524,55.49499372032736,831,1700,0.21178839498217697,Medio
32.38655228827194,47.75707816811116,1238,1167,0.2990812590131918,Medio
31.851918198734708,44.44926308650515,1362,2292,0.35993006661565646,Medio
31.809060176787668,38.86715781510091,1583,138,0.24455407016789138,Medio
21.730680708536752,40.100028373949385,2494,432,0.6052113958272224,Alto
29.167057491628384,66.63457493735409,2595,460,0.5301683183067154,Alto
22.608081790129393,58.11487518353,1382,2249,0.6856942136845305,Muy Alto
32.80524906273739,73.74237572654998,2273,1809,0.5064969684128638,Alto
29.47905495648391,65.91347077470184,1350,1577,0.4948982935264439,Alto
25.19580093445528,62.68643313044649,2508,402,0.6152089883881298,Alto
33.890518512799694,83.49899334964331,2494,1400,0.5166538308843056,Alto
30.087305841859845,60.54224690257994,1985,249,0.4272751993712732,Alto
24.2760566925704,49.5153230184786,435,377,0.44918767826408507,Alto
24.81378106908797,46.01083228351196,2017,473,0.5191451629648893,Alto
31.639145319610265,70.01234756673759,1336,689,0.4100965769431094,Alto
35.87237406775809,50.0480248535589,2530,1265,0.2958662922255421,Medio
22.725724911066095,51.153409379343245,1596,1068,0.605438720473099,Alto
34.66491689898997,47.53138683618877,1904,1185,0.27551626111371774,Medio
25.30791839403455,51.47086315376579,947,435,0.4637310445915799,Alto
31.847069921230926,64.69359735723269,601,216,0.3107609944256627,Medio
27.32049977979665,79.45545907881191,590,337,0.5145580468998759,Alto
28.24759104652514,75.0734994185942,1289,970,0.5407473305562346,Alto
29.31657712832103,38.92285407447171,984,39,0.27358386570803783,Medio
24.14141760436986,57.63476663477766,537,1131,0.5344315049543178,Alto
23.94443754801517,53.45434178723763,700,2174,0.5800220247433802,Alto
22.868265459123123,54.54695903461753,1046,1608,0.6097769306741809,Alto
34.864965353767566,80.03080785243486,1476,1678,0.42319059349481125,Alto
36.86490429172438,38.105978640373536,495,2451,0.14221731837714083,Bajo
22.728697424104322,76.54228183785088,996,1378,0.7051783015709557,Muy Alto
34.693645819018506,64.42408401405868,1909,1080,0.3510577303684975,Medio
28.142134862007723,50.89277922917887,2933,1086,0.5343946908026459,Alto
35.3899470753449,64.4920771783531,444,217,0.2001459806364018,Medio
28.928347689971424,83.2620652143263,2698,1137,0.6555547746331929,Muy Alto
33.84757399684808,60.58664859357024,1326,846,0.3094182040168656,Medio
32.64917111095137,74.82726529502578,1141,2421,0.47582580675396735,Alto
26.859234169810847,75.99949361433232,2783,38,0.6315952289885252,Muy Alto
24.234552799666936,42.004637654663156,2314,697,0.5452990323716969,Alto
33.68058974056063,78.39121815699727,1998,463,0.42256483366445424,Alto
28.479677737682255,81.52985442821483,778,1378,0.5533226447706471,Alto
34.12640296207584,59.21812694791339,2545,1663,0.40920786689137245,Alto
35.452500992394114,83.50264166253191,1550,1536,0.421004000375903,Alto
28.25240272888402,56.554193674206935,2891,1601,0.5805914191011875,Alto
29.807729901587,51.911755255086604,774,1319,0.37057967144204973,Medio
20.48045182540396,51.230005358690576,2398,1465,0.7376121732759198,Muy Alto
33.410851646716765,84.7325332316255,1180,949,0.4336088188986231,Alto
25.168415445363358,68.38702013855149,2097,1048,0.6490607356737921,Muy Alto
24.65600839374568,75.53943917248503,1161,1126,0.6440043108470547,Muy Alto
21.684936795847722,74.57395500970514,2583,1147,0.81177475958464,Muy Alto
25.828580293008173,81.35704506924026,2854,1733,0.7721415220863307,Muy Alto
36.005008861026226,46.705554974852326,2474,243,0.22357530056343755,Medio
32.65205586134529,81.32767329621873,1307,1589,0.47722569799924985,Alto
28.35083105216686,78.95878960066237,1655,775,0.5696447884292373,Alto
29.948590415332426,37.10783247632318,1786,1108,0.34769252714574345,Medio
25.87556742991994,80.43596364703376,740,2474,0.6718693279369818,Muy Alto
31.332606620822574,58.2986328286025,2570,1616,0.4829604180572338,Alto
35.55987486558098,81.79057728021806,2254,1897,0.47040543537389146,Alto
32.96413809057381,60.230121625287005,2650,362,0.39089587029377315,Alto
22.51763595389214,51.777713665322494,1304,178,0.5536216031850097,Alto
25.084957990667103,81.16866382175115,1828,757,0.6822472249789633,Muy Alto
23.55508751464503,77.22895635144657,622,1931,0.6886695873585047,Muy Alto
23.585763564707463,80.80337102941672,2214,104,0.7152338612861117,Muy Alto
25.176083570763787,41.09363725011616,1229,591,0.44248460141790585,Alto
26.610440586024612,81.89863461985937,2815,2463,0.7853050965970734,Muy Alto
30.740945898422158,48.08276297847191,1954,2415,0.4510742649837499,Alto
33.341648933350335,52.042804545725,1534,2110,0.3561646955565565,Medio
27.18618923123084,59.131573526890776,431,2282,0.5043710787078972,Alto
23.055610242324317,78.90313178944021,747,693,0.6590768248422373,Muy Alto
35.53625976616287,39.99259491075676,2466,2067,0.29164805312431874,Medio
21.930318043835307,55.581582720787324,1858,453,0.635755576274565,Muy Alto
22.591641499414852,45.41874264259075,2903,1088,0.6630889739317267,Muy Alto
28.913570287983113,65.06218430057578,1060,1480,0.48427659053862515,Alto
20.600143039007033,58.549040599113326,2411,711,0.733972025810568,Muy Alto
28.064139144102025,63.79214713148437,401,1476,0.4614185041533121,Alto
28.67235064943687,84.35644851152689,1191,589,0.5489935046540346,Alto
35.989423002026946,45.72846474413876,1374,1514,0.21264103107662558,Medio
34.37968948044633,57.65669279088384,616,1506,0.26831767128771256,Medio
23.902196395659725,76.40926237645675,1889,2446,0.7776235657014869,Muy Alto
27.11191720154858,82.45761033505316,1575,2260,0.68777714798987,Muy Alto
27.87005541402901,53.60594062768244,503,1464,0.4237056472140475,Alto
36.62738504318247,74.07644516392253,1646,2164,0.37863675276212855,Medio
32.00421189879455,49.70868493877797,2226,567,0.3512444648623424,Medio
27.57091305151735,35.55717876619184,770,836,0.33180473209822636,Medio
33.05996605086924,61.39609769337032,958,859,0.31351974785386044,Medio
29.48416006595785,83.67596422224725,2232,2141,0.6613630408840854,Muy Alto
30.617400906080434,63.53564348893975,524,1554,0.3994084206295266,Alto
23.378747704232417,48.31973032785633,2073,885,0.5939686165492294,Alto
29.031689025891787,65.44186372043397,1736,1832,0.5412599344482878,Alto
28.96207727217746,82.6678182431591,1897,739,0.58335371680523,Alto
28.681611098971427,83.74634569163233,550,1841,0.566453385756117,Alto
30.814076296849727,44.06571472247116,831,2391,0.35946788273871083,Medio
35.48915998389124,56.43718056203512,2940,487,0.3252411712250023,Medio
28.009914435382775,57.92236293848693,975,1546,0.4734576675491331,Alto
24.259716534618327,58.31690274448299,2948,1609,0.7056787839607654,Muy Alto
35.38589779177905,60.37317860665023,2522,1023,0.3470545232815985,Medio
26.223830682887936,73.93954919879867,1331,1277,0.6097664539767643,Alto
24.491085409636245,53.31752437310945,1526,52,0.5129053072346802,Alto
33.79885222671782,68.91373225384521,587,2254,0.3728709560188227,Medio
35.20200557700554,83.97931570341245,1297,2470,0.45962761673151753,Alto
28.29799417871496,64.94069807676448,681,1590,0.4830313522382372,Alto
21.16670129635584,65.26064191699089,2950,539,0.775104003874586,Muy Alto
33.934318150483094,55.983870173573436,2624,888,0.36676854398693304,Medio
35.93859365455515,43.75954306528945,1176,1896,0.2107767732092078,Medio
33.17489347590369,79.6846101350863,1152,724,0.40351805946452735,Alto
34.639120390726035,48.27385600953811,2177,2026,0.3369764851438351,Medio
34.68288038866227,58.46391972835541,603,1678,0.2710876761203025,Medio
28.190477104585504,84.28105125549664,460,1901,0.5802288237068656,Alto
25.831582315049136,75.30904997902559,2041,1138,0.6644356134472567,Muy Alto
24.55088398044233,69.86474118033583,1505,1241,0.6464232099825343,Muy Alto
32.936736919655715,68.88698757387948,1368,2299,0.44730619927474974,Alto
21.115446581715428,79.33658578563433,834,2109,0.7892603417714779,Muy Alto
25.244424191891007,46.66234694715259,1755,1766,0.5560540211952018,Alto
29.206837160843094,62.18885012665859,456,1322,0.4174508793244277,Alto
29.353207914299595,84.00595764400927,729,2127,0.573480174133645,Alto
34.38836718648922,68.25938491501353,2291,478,0.3726984989780707,Medio
35.87981330945246,54.32052827807226,1309,2435,0.2971857979474919,Medio
22.918021439070824,59.529195595783264,2298,1626,0.7101969452859952,Muy Alto
32.12973283635825,51.153873620383294,614,1751,0.31226924994401406,Medio
28.43738061679101,81.44903479281645,2821,1179,0.6703000590925057,Muy Alto
25.357381644530147,50.26098073371347,2398,763,0.5615633072418784,Alto
22.919996430184245,65.66622189609154,1996,1833,0.7309502916878923,Muy Alto
31.068089485736802,68.17285243775936,2098,899,0.4743632374433371,Alto
22.012473772102595,83.23102318036473,2101,581,0.7872510454833065,Muy Alto
30.877497656512418,49.1595059849687,511,2454,0.36545905236297427,Medio
36.7172141873679,54.22969632414051,1673,2431,0.29531354448630115,Medio
27.230692522439668,43.30261842145094,1859,898,0.44858045376222455,Alto
34.038771832618906,77.16509383804407,2064,1337,0.45257959867807773,Alto
25.85151042031988,45.665465805003564,1684,752,0.48108650272919334,Alto
34.2022451852451,55.608354083471625,2378,2029,0.3970306065874085,Alto
29.596451490378826,75.62602619207229,2783,2095,0.6512524492515221,Muy Alto
32.45185245578042,46.0825352474072,833,353,0.22520460663520248,Medio
20.872499791545412,74.51029350491864,676,2428,0.7785427359763543,Muy Alto
21.398176499781982,76.38292119765975,674,1743,0.7396856355105788,Muy Alto
23.943811176243695,55.30170670068611,2082,839,0.6098732159652812,Alto
27.2014895472189,82.32882287707899,2418,714,0.6622987897437079,Muy Alto
26.803338930455837,83.19430213139833,2300,825,0.67576145147033,Muy Alto
32.14957510979156,42.97208939555918,663,585,0.2194838178538906,Medio
23.60615834713422,39.5573424649447,2389,2251,0.6305023022655919,Muy Alto
20.790734705093065,46.591629863847345,2434,37,0.6402584271483645,Muy Alto
34.031989549087555,79.46303169861031,996,402,0.35319812325601563,Medio
28.17704078593113,35.04488244189975,2474,2077,0.4766610533491268,Alto
29.20188729508036,73.08287461020817,472,2267,0.5162265731457347,Alto
22.275991358992933,49.7895045979428,2776,1228,0.6918857212551214,Muy Alto
34.47523142672293,75.63146504033108,2143,1520,0.44654015390059787,Alto
27.6522036174636,44.84013102213918,915,771,0.37987071681136825,Medio
35.48405337444234,43.26511345138595,1025,1283,0.18252128186746613,Bajo
25.836824655394174,44.63726969990951,2827,1891,0.6015762798552233,Alto
35.81469071922864,57.11287491101882,2518,322,0.28540381727430786,Medio
32.10281873327993,38.52706066627015,1275,2462,0.3272253984575231,Medio
30.457465432896903,49.06876845065515,2769,2281,0.5075330917247888,Alto
24.480869269258015,62.34840177386043,2187,2162,0.6984988975635346,Muy Alto
26.936480253604245,51.64220375310916,1490,2281,0.5405939409900801,Alto
29.060836314695884,63.17649963512446,822,809,0.4242130507205326,Alto
22.86769359002677,44.20212972377207,1259,1959,0.5900935891819472,Alto
20.044360666266925,68.61245468993589,1877,1451,0.8006275537446986,Muy Alto
30.099463170527883,62.056846441587375,703,135,0.34983770371557416,Medio
21.64360565608304,37.389344970597605,1986,953,0.5884051667459357,Alto
35.24084722380582,75.42164690088637,2765,1649,0.468384562696434,Alto
26.75192562715036,40.873504670047616,2232,1524,0.5034406780116211,Alto
36.36239399996586,74.97270808708736,2432,1439,0.4039901456063135,Alto
26.357621076928858,60.155158477326225,1664,1891,0.5897880750801429,Alto
30.45141451794327,81.93299479539718,2638,2216,0.6542706890814087,Muy Alto
36.61648937594049,79.33343324432099,1110,1168,0.3233853225326111,Medio
21.004914186933544,83.35954631605708,2198,120,0.8001579285321629,Muy Alto
31.458393659638396,70.66851305868035,507,281,0.3477503629706087,Medio
33.763617758735705,48.95589822351508,1347,1300,0.27904543900902257,Medio
30.462805982533524,46.93091054119401,1074,1145,0.338284889461943,Medio
25.215447632316092,53.88213043014047,1852,1825,0.6003283743648895,Alto
21.285678158073598,47.27867726305031,759,1989,0.6202004576211065,Alto
35.48549545801072,54.429985195627594,919,96,0.17257287166305374,Bajo
21.4087069236834,41.44342438521106,1393,774,0.5694128750409387,Alto
20.89805561181774,69.86757248719577,2851,1019,0.8217502528356315,Muy Alto
22.516525147349792,35.922772181001605,2053,1444,0.5844095557020081,Alto
24.453611817407722,49.74262933867156,2257,156,0.5467805043522109,Alto
36.36150095434076,73.2404463104312,1119,1124,0.29978050448424914,Medio
33.985857374538504,75.4895322352848,1068,426,0.3410106505795016,Medio
21.93811855812959,48.28077225078997,618,1326,0.5660877438955175,Alto
36.13853122276018,56.252501413732496,2963,73,0.28756290800752904,Medio
20.058385569973435,38.975736741644134,920,2416,0.6454030026194654,Muy Alto
31.49883118834296,73.60789296854584,1482,659,0.43886162102159887,Alto
26.144910998038903,63.40469136887941,1550,1463,0.5838323799834595,Alto
21.66917220989589,55.55536558033115,774,1342,0.6189675711215608,Alto
33.33240456277766,57.85768128408584,2335,921,0.3765574291150482,Medio
34.63942056438462,57.316965616742664,1321,1099,0.28320201268995737,Medio
33.66078610613385,52.109758150119504,915,1799,0.2944548332279256,Medio
31.35160062366553,35.43006256016186,1762,297,0.2596199025888995,Medio
31.98168240013736,67.2289246293238,2319,2136,0.5170128193209482,Alto
21.336320270591266,50.48865340447135,764,743,0.5746781404659445,Alto
31.076241878143904,58.00563263601513,593,421,0.3097710125822031,Medio
26.516703361007814,51.784012392016976,1861,1913,0.558293915713859,Alto
21.735880085785503,67.32100395595464,885,792,0.6539898880596161,Muy Alto
24.307848815891845,37.86463183694559,1480,362,0.4559543929478135,Alto
20.583725116893962,62.627896498696614,1335,393,0.6725347143728463,Muy Alto
22.74999655289063,50.340759322361016,2396,1843,0.6872834524847196,Muy Alto
30.84705029230367,65.64590842040391,2788,2236,0.5751125512596813,Alto
36.98365127484774,70.59392790853371,834,200,0.2076201573317768,Medio
34.27905882584288,56.103112527706564,2489,397,0.3257313606159799,Medio
36.828162238835375,44.12264671386367,1829,2022,0.2336350554920083,Medio
24.597342762331884,44.05305468432128,2019,2427,0.6097741066614346,Alto
24.706505791742277,67.97384640838365,2821,1265,0.7150895028486044,Muy Alto
22.038566909933202,41.3760847757698,1654,134,0.5366469014124589,Alto
25.786699308130913,49.368719833362846,761,2125,0.5097960828800652,Alto
32.6610443435685,83.83938508951414,1433,1173,0.47681396832167044,Alto
27.89070959372581,76.51883959110127,1887,1976,0.6428496161691909,Muy Alto
36.72206437493328,81.68632090534737,2407,277,0.3687456267728905,Medio
27.97904537123782,74.39060427319026,798,1454,0.5380685153686707,Alto
21.395963800694744,79.3077429370878,1649,2278,0.8394672560693552,Muy Alto
21.320596301525008,35.299127603241836,1099,913,0.5309877721267099,Alto
36.01859021879519,62.9530809836792,2151,1581,0.3455270286977598,Medio
21.755699230432015,47.35593122950473,2351,1729,0.6927893242097866,Muy Alto
24.153396906987602,79.21575707526046,1783,2159,0.7637029430128219,Muy Alto
28.62829560261664,52.19244504050499,1950,608,0.44346988750515776,Alto
26.825443329018434,42.562210645528246,828,2149,0.4530706727588295,Alto
32.059645045207596,48.951734689453566,2572,1706,0.4220102401650541,Alto
36.09773639202604,55.02696104480613,517,785,0.1664850913578635,Bajo
20.728633492764654,82.84688440847953,1535,679,0.791530018034677,Muy Alto
22.269427227993404,50.081676605631586,2200,1599,0.6758353332152722,Muy Alto
29.069799709276815,73.85867504120472,1579,2007,0.5793230239720482,Alto
27.70280329639086,82.81334695727284,2177,2213,0.7075909949447785,Muy Alto
20.98988302350944,35.53674373310606,712,1586,0.5499547316080543,Alto
22.40780213826705,55.579013584285065,688,1518,0.6013813405765756,Alto
32.95299918781219,55.414485659101906,707,1221,0.2897580970824762,Medio
29.778205065357724,67.15621009835633,2241,1561,0.5464796202013764,Alto
20.128887242605558,83.76678185284564,2008,1405,0.8768352298445248,Muy Alto
31.927197316985364,52.66497355546657,1397,1256,0.34966579497579303,Medio
28.703989702644634,43.36387789888072,726,808,0.3332324431250233,Medio
22.720160733751218,73.31957193988967,1206,42,0.6387454069467301,Muy Alto
33.87356369544809,49.81811671021784,2327,865,0.3195074241927738,Medio
31.873016263291742,56.33306834337924,1043,955,0.3325698525598019,Medio
34.90657493476397,36.07692573818981,2685,1298,0.26719710058888957,Medio
25.90488562401127,40.696077747654215,2918,621,0.5253768370175622,Alto
25.27371786377944,39.2331780233933,1357,1991,0.5058745872272937,Alto
27.248495967318945,56.29361163823478,2860,826,0.5685785357003134,Alto
29.15206491517059,53.03156470975925,903,1386,0.40562211209705035,Alto
22.30116319890591,56.61639322652521,1489,106,0.5908880523688916,Alto
26.205802836934346,57.01443470460858,1710,1106,0.544150002860536,Alto
26.88339689836198,35.734550123403054,2447,881,0.4574283354078154,Alto
30.78091710754355,46.73513260335417,639,1042,0.2966499634143273,Medio
22.295254269838047,35.67553645540859,2625,1827,0.6430544725253757,Muy Alto
21.235054877526867,61.56236368923405,1871,1514,0.7358222849129946,Muy Alto
22.792145128941392,43.46253066086564,449,1108,0.4979824928527239,Alto
22.009365729049897,46.18642002649841,2199,2030,0.6851074760852405,Muy Alto
29.1803283329073,43.35164356097904,816,1105,0.33951861851649323,Medio
28.556774609442016,51.47816214082716,1715,1301,0.46086320740303743,Alto
32.62413051622289,84.569515712373,2849,1776,0.5974433296219658,Alto
30.53019513683683,44.07921398826264,881,2493,0.375521070338856,Medio
23.160765265341972,67.87564458315899,2613,2206,0.7906305724800051,Muy Alto
29.32280259736863,61.523942978965714,2687,2121,0.5866293145000298,Alto
24.548217338376645,55.514427133596485,2949,1360,0.6721905344427551,Muy Alto
30.668911204779576,73.87593787733476,951,1276,0.4605203483368876,Alto
26.458109113359527,54.822432728311774,1720,2222,0.5806878360671026,Alto
28.679617501589668,46.783948839128655,1073,99,0.33765878605714095,Medio
36.78384547799588,74.85179880731337,1258,1179,0.3067838207787499,Medio
36.92434069564068,66.20773096077637,455,528,0.18066198670766395,Bajo
27.082992259922385,53.57906093108356,2616,1793,0.5916223535465057,Alto
20.372914075019214,75.40575138294062,1517,81,0.7360447295877988,Muy Alto
31.873003029787096,59.34636385059477,2727,171,0.41303281387710156,Alto
34.67856674564256,81.97298776389945,1396,2485,0.4715889996702939,Alto
30.22685966318987,52.166024537404226,2338,983,0.44008406575101183,Alto
23.38989475113444,36.95925336161199,2225,852,0.5468934331172809,Alto
24.576577060567143,67.60010237069315,1525,2053,0.6750342612529063,Muy Alto
31.880628356588666,59.58195682393276,2197,1440,0.4422449721887538,Alto
21.014303774779567,59.36840999473759,926,1048,0.6510024333384306,Muy Alto
21.41474672562339,79.19271249438685,2494,681,0.8137287685346408,Muy Alto
35.33145992688385,67.97935432722946,1554,1544,0.3505400050976008,Medio
34.91542190687751,37.8827222671605,1902,168,0.17319051168365693,Bajo
36.342364472421906,47.07741931668058,940,1536,0.18349891449421749,Bajo
27.148033221788598,35.800510965405024,1605,267,0.36898547840787693,Medio
33.78288739112348,60.98908914639136,2781,303,0.3766508255469748,Medio
27.32775393493631,78.05838847202403,2761,2154,0.7284632847833508,Muy Alto
24.463019968972795,43.62016257181112,2758,1193,0.5977337911755067,Alto
21.456384671066353,79.54299286008765,1724,1138,0.7887858392693526,Muy Alto
25.550115836186993,78.8826565996843,1155,1942,0.6736051371182726,Muy Alto
32.749290541730126,68.52360620228585,732,2226,0.4082121107646554,Alto
34.14259787536472,41.395068357425636,2679,883,0.29400607136326357,Medio
23.231843282884192,63.63512409286467,649,235,0.5527996269344501,Alto
33.06789195914364,45.56547210462625,1189,300,0.22469233929199653,Medio
32.32541739210353,80.47815395532291,2073,1298,0.5155411999505906,Alto
35.69914027808799,58.00802747891849,1251,398,0.21864191952202577,Medio
28.716645429769848,67.5404160152166,2410,747,0.5496252571365516,Alto
32.728731274152615,81.84035087597844,2795,734,0.5280508283191204,Alto
35.12370159523517,74.5082355169587,2149,1917,0.442264137023178,Alto
32.548398349096466,44.38690178917542,1662,1300,0.31081094895744493,Medio
34.22436959679429,38.11174360966616,724,1871,0.20305357166125562,Medio
21.937176324106513,47.322376433947625,729,1001,0.5527448174602126,Alto
32.07537624093749,80.51431920508955,2337,2447,0.5941729324403126,Alto
20.614248580229976,82.99787392196481,2331,364,0.8293490747320598,Muy Alto
36.69180637475627,36.289743758523755,2305,126,0.1381714769256239,Bajo
34.776544265698945,62.58874338174963,2415,1087,0.3713818948479574,Medio
31.568439480158556,51.54696679116364,866,426,0.2819120724700317,Medio
27.029878426801346,77.36430575374433,2525,2166,0.7195952133951654,Muy Alto
20.22096604184935,73.07795242458468,966,2324,0.8029178996871469,Muy Alto
28.343205607754676,42.76199957852482,1874,402,0.39168842606565585,Alto
20.27780190623269,65.94610390588787,2122,2324,0.8382187109885696,Muy Alto
24.832971469342624,63.37717047502181,2919,2178,0.7393094319964033,Muy Alto
27.232594880572087,43.83636421521909,1432,213,0.39193179685400265,Alto
35.444237677402725,42.172437003742175,2760,682,0.25632187360441944,Medio
22.673536120374173,63.12258305978743,1215,1992,0.6852701661479079,Muy Alto
26.20021733179702,55.154941062721036,1885,1193,0.5503273725290546,Alto
31.16902341072153,39.06696998288264,1162,1190,0.2881731026015365,Medio
